"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/InfinityBladeIceLands/Environments/Ice/Ice_Fortress/Materials/M_Ice_Fort_Floor_2.M_Ice_Fort_Floor_2","0","23","1","1","23.806774","0","133"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","0","0","4","1","0.000000","0","0"
"/Game/ParagonGreystone/FX/Materials/Heroes/Greystone/Abilities/M_Greystone_Smoke_Burst.M_Greystone_Smoke_Burst","0","20","5","1","15.586946","0","57"
"/Game/ParagonGideon/FX/Materials/Heroes/Gideon/M_Explosion_Spears_InvisMoving.M_Explosion_Spears_InvisMoving","0","90","2","1","85.802490","0","3039"
"/Game/InfinityBladeIceLands/Environments/Ice/Ice_Fortress/Materials/M_Ice_Fort_Floor_1_SnowPaint.M_Ice_Fort_Floor_1_SnowPaint","0","23","2","1","24.148888","0","281"
"/Game/InfinityBladeIceLands/Environments/Ice/Ice_Fortress/Materials/M_Ice_Fort_Door_1_SnowPaint.M_Ice_Fort_Door_1_SnowPaint","0","23","1","1","23.827843","0","259"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Add_subUV_2.M_Fire_Add_subUV_2","0","9","2","1","7.863060","0","24"
"/Game/ParagonGreystone/FX/Materials/Heroes/Greystone/Abilities/M_Greystone_Ultimate_ImpactLines.M_Greystone_Ultimate_ImpactLines","0","9","9","1","7.892948","0","13"
"/Game/ParagonGideon/FX/Materials/Heroes/Gideon/M_Meteor.M_Meteor","0","71","2","1","79.779137","0","773"
"/Game/InfinityBladeIceLands/Environments/Ice/Ice_Fortress/Materials/M_Env_Ice_Cliffs_TilingCliffWall.M_Env_Ice_Cliffs_TilingCliffWall","0","14","1","1","15.107860","0","42"
"/Game/InfinityBladeIceLands/Environments/Ice/Ice_Fortress/Materials/M_Fire_OddsnEnds_FloorPillar.M_Fire_OddsnEnds_FloorPillar","0","23","6","1","24.611065","0","169"
"/Game/ParagonGideon/FX/Materials/Heroes/Gideon/Skins/Undertow/M_Star_Runes_Ult_Undertow.M_Star_Runes_Ult_Undertow","0","36","2","1","25.929779","0","393"
"/Game/ParagonGreystone/FX/Materials/Heroes/Greystone/Abilities/M_Greystone_Ultimate_GlowSmoke.M_Greystone_Ultimate_GlowSmoke","0","9","1","1","8.131768","0","36"
"/Game/ParagonGreystone/FX/Materials/Heroes/Greystone/Abilities/M_Verdict_dust_burst_01.M_Verdict_dust_burst_01","0","9","2","1","7.929799","0","33"
"/Game/FXVarietyPack/Materials/M_ky_smoke01.M_ky_smoke01","0","9","1","1","8.020984","0","43"
"/Game/ParagonGideon/FX/Materials/Heroes/Gideon/M_BlackHole_Dust.M_BlackHole_Dust","0","36","3","1","24.811338","0","330"
"/Game/ParagonGideon/FX/Materials/Game/M_Plasma_Keyhole_DepthFade.M_Plasma_Keyhole_DepthFade","0","9","9","1","7.833780","0","9"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier1/Kwang_Sunrise/Materials/M_Kwang_Torso_Silk_Bright.M_Kwang_Torso_Silk_Bright","0","83","9","1","308.630310","166","9078"
"/Game/ParagonGideon/FX/Materials/Heroes/Gideon/Skins/Undertow/M_Undertow_Wheel_Particle.M_Undertow_Wheel_Particle","0","152","6","2","458.968384","304","7253"
"/Game/ParagonGideon/Characters/Heroes/Gideon/Materials/M_Gideon_Upperbody.M_Gideon_Upperbody","0","140","17","2","426.528320","140","6117"
"/Game/ParagonGideon/FX/Materials/Heroes/Gideon/M_Fireball_Unlit_Purple.M_Fireball_Unlit_Purple","0","12","3","1","11.221575","0","76"
"/Game/DATA/Meshes/WorldDeco/Flower1.Flower1","0","40","1","1","43.910713","0","639"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Smoke/M_FogSheet_Add_Ice_T3.M_FogSheet_Add_Ice_T3","0","3","1","1","2.759243","0","8"
"/Game/ParagonGreystone/FX/Materials/Heroes/Greystone/Abilities/M_Greystone_Primary_Trails_04.M_Greystone_Primary_Trails_04","0","14","2","1","9.818265","0","90"
"/Game/DATA/Meshes/WorldDeco/graveyard10___LowPoly_graveyard10___LowPoly_Material_u1_v2.graveyard10___LowPoly_graveyard10___LowPoly_Material_u1_v2","0","14","4","1","14.045722","0","58"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Gradient/M_Add_Unlit_TerminGlow.M_Add_Unlit_TerminGlow","0","10","1","1","7.207642","0","42"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_JaggedRockFireBase_MeshEmit.M_JaggedRockFireBase_MeshEmit","0","3","3","1","2.818629","0","4"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Skins/Dragonlord/Materials/M_Greystone_Dragonlord_Flesh_head.M_Greystone_Dragonlord_Flesh_head","0","48","6","1","110.619385","48","1451"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Skins/Dragonlord/Materials/M_Greystone_Dragonlord_arms.M_Greystone_Dragonlord_arms","0","48","2","1","119.395836","48","1490"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Materials/M_Greystone_Flesh_head.M_Greystone_Flesh_head","0","48","5","1","108.701668","48","1613"
"/Game/ParagonGreystone/FX/Materials/Game/M_Plasma_Keyhole.M_Plasma_Keyhole","0","9","6","1","8.151148","0","25"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Materials/M_Greystone_Flesh_Arms.M_Greystone_Flesh_Arms","0","48","8","1","109.242104","48","1220"
"/Game/ParagonGreystone/FX/Materials/Heroes/Greystone/Abilities/M_Greystone_Primary_SwordEdge.M_Greystone_Primary_SwordEdge","0","25","4","1","19.501507","0","126"
"/Game/InfinityBladeIceLands/Environments/Ice/EX_Env_Ice_1/Materials/M_Cliff1_Ice_1.M_Cliff1_Ice_1","0","23","5","1","24.858089","0","128"
"/Game/InfinityBladeIceLands/Environments/Ice/EX_Env_Ice_1/Materials/M_Brick_Ice_Blend_1.M_Brick_Ice_Blend_1","0","35","2","1","40.902882","0","335"
"/Game/InfinityBladeIceLands/Environments/Ice/EX_Env_Ice_1/Materials/M_Stone_BrokenSection.M_Stone_BrokenSection","0","14","6","1","16.495178","0","37"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Materials/M_Greystone_Torso.M_Greystone_Torso","0","48","3","1","116.155502","48","1809"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Add_Tile_2Sided.M_Fire_Add_Tile_2Sided","0","20","2","1","16.168564","0","93"
"/Game/InfinityBladeIceLands/Environments/Ice/EX_Env_Ice_1/Materials/M_Rune_Stone_1.M_Rune_Stone_1","0","70","2","1","80.824104","0","1241"
"/Game/InfinityBladeWeapons/Weapons/Dual_Blade/Dual_Blade_Axe2/M_Dual_Blade_Axe2.M_Dual_Blade_Axe2","0","26","4","1","31.024233","0","209"
"/Game/InfinityBladeIceLands/Environments/Ice/Env_Ice_Cryopod/Materials/Env_Ice_Cryopod_Pipe_D_Mat.Env_Ice_Cryopod_Pipe_D_Mat","0","23","1","1","27.563698","0","120"
"/Game/InfinityBladeIceLands/Environments/Ice/Env_Ice_Cryopod/Materials/Env_Ice_Cryopod_Engine_D_Mat.Env_Ice_Cryopod_Engine_D_Mat","0","23","3","1","27.061981","0","124"
"/Game/InfinityBladeIceLands/Environments/Ice/Env_Ice_Cryopod/Materials/Env_Ice_Cryopod_D_Mat.Env_Ice_Cryopod_D_Mat","0","23","2","1","26.186197","0","207"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Skins/Dragonlord/Materials/M_Greystone_Dragonlord_Torso.M_Greystone_Dragonlord_Torso","0","48","5","1","117.759445","48","1479"
"/Game/FXVarietyPack/Materials/M_ky_base_turbulence.M_ky_base_turbulence","0","15","1","1","14.393873","0","65"
"/Game/InfinityBladeIceLands/Environments/Ice/EX_Env_Ice_Artifacts/Materials/M_Exo_Ice_Artifacts_Masked.M_Exo_Ice_Artifacts_Masked","0","41","4","1","38.851139","0","239"
"/Game/ParagonGreystone/FX/Materials/Heroes/Greystone/Abilities/M_LeapAOE_Round_Shock_Smoke_01.M_LeapAOE_Round_Shock_Smoke_01","0","6","6","1","5.866204","0","10"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_GlowNoise_01_2sided.M_GlowNoise_01_2sided","0","15","11","1","12.028873","0","43"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_CombatArea_Edge.M_CombatArea_Edge","0","9","1","1","8.131820","0","53"
"/Game/InfinityBladeEffects/Environments/Plains/Env_Plains_Ruins/Materials/M_PLains_FloorStone.M_PLains_FloorStone","0","35","5","1","38.627663","0","316"
"/Game/InfinityBladeEffects/Environments/Misc/Env_ALL_Artifacts/Materials/M_Env_Health_Terminus.M_Env_Health_Terminus","0","35","1","1","37.167084","0","631"
"/Game/InfinityBladeEffects/Effects/FX_Materials/ICE/M_IceMountain_Boulder_MeshEmit.M_IceMountain_Boulder_MeshEmit","0","10","1","1","8.329468","0","60"
"/Game/ParagonGideon/FX/Materials/Heroes/Gideon/Abilities/M_OverheadPortal.M_OverheadPortal","0","18","1","1","13.993186","0","188"
"/Game/ParagonGreystone/Characters/Global/Eyes/Materials/M_EyeRefractive.M_EyeRefractive","0","166","9","2","480.734131","166","6303"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Materials/M_Greystone_arms.M_Greystone_arms","0","48","2","1","112.053162","48","1007"
"/Game/InfinityBladeEffects/Effects/OLD/Effects/FX_Materials/ICE/M_IceMountain_Boulder_MeshEmit.M_IceMountain_Boulder_MeshEmit","0","10","1","1","8.256441","0","62"
"/Game/ParagonKwang/FX/Materials/Fire/M_Embers.M_Embers","0","9","1","1","8.922836","0","38"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_TraceTrail_Fire.M_TraceTrail_Fire","0","10","10","1","8.026589","0","17"
"/Game/InfinityBladeIceLands/Environments/Ice/EX_EnvAssets/Materials/M_EX_EnvAssets_Tavern.M_EX_EnvAssets_Tavern","0","23","1","1","25.248951","0","131"
"/Game/InfinityBladeAdversaries/Enemy/Enemy_Gruntling/Materials/CharM_Gruntling.CharM_Gruntling","0","26","5","1","31.065458","0","279"
"/Game/ParagonKwang/FX/Materials/Smoke/M_lightSmoke.M_lightSmoke","0","54","1","1","60.179455","0","797"
"/Game/ParagonGreystone/FX/Materials/Heroes/Greystone/Skins/Novaborn/M_Greystone_Novaborn_ULT_UpEmbers2.M_Greystone_Novaborn_ULT_UpEmbers2","0","9","4","1","8.277485","0","26"
"/Game/InfinityBladeIceLands/Environments/Ice/EX_EnvAssets/Materials/M_EX_EnvAssets_skulls.M_EX_EnvAssets_skulls","0","23","6","1","23.516550","0","91"
"/Game/InfinityBladeIceLands/Environments/Ice/EX_EnvAssets/Materials/M_EX_EnvAssets_Skeleton.M_EX_EnvAssets_Skeleton","0","23","3","1","23.430061","0","116"
"/Game/InfinityBladeEffects/Environments/Fire/Env_Fire_Magma/Materials/M_Lava_flows_trans.M_Lava_flows_trans","0","28","5","1","22.976030","0","123"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_LavaFlows_Trans_2sided.M_LavaFlows_Trans_2sided","0","10","4","1","7.846181","0","43"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_LavaFlows_Trans.M_LavaFlows_Trans","0","3","1","1","2.896567","0","8"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Dungeon_Pipe_FlowingLava_Cool.M_Dungeon_Pipe_FlowingLava_Cool","0","14","3","1","12.221968","0","72"
"/Game/ParagonGideon/Characters/Heroes/Gideon/Materials/M_Gideon_Ring_Glow.M_Gideon_Ring_Glow","0","14","1","1","26.420334","14","178"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_LavaFlows_Fast_Trans.M_LavaFlows_Fast_Trans","0","3","1","1","3.127929","0","8"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Skins/Tough/Materials/M_Greystone_ToughLegs.M_Greystone_ToughLegs","0","48","2","1","125.218826","48","1338"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Skins/Novaborn/Materials/M_Greystone_Novaborn_Legs.M_Greystone_Novaborn_Legs","0","70","5","1","336.799286","140","4937"
"/Game/InfinityBladeIceLands/Environments/Ice/EX_EnvAssets/Materials/SM_EX_EnvAssets_PineTree.SM_EX_EnvAssets_PineTree","0","41","5","1","35.819408","0","484"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_RoboChains_MeshEmit.M_RoboChains_MeshEmit","0","15","4","1","11.578045","0","41"
"/Game/InfinityBladeIceLands/Environments/Ice/EX_EnvAssets/Materials/M_EX_EnvAssets_MineCart.M_EX_EnvAssets_MineCart","0","23","3","1","20.329218","0","115"
"/Game/InfinityBladeEffects/Environments/Env_Rocks/Materials/M_JaggedRock_01.M_JaggedRock_01","0","26","4","1","22.789591","0","161"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_JaggedRock_Trans_MeshEmit_Lit.M_JaggedRock_Trans_MeshEmit_Lit","0","9","3","1","8.249054","0","31"
"/Game/ParagonGideon/FX/Materials/Misc/M_Spookyface_Flame.M_Spookyface_Flame","0","9","1","1","8.985227","0","44"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_JaggedRock_MeshEmit_Lit.M_JaggedRock_MeshEmit_Lit","0","35","6","1","38.144295","0","252"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_BlastWave_mobile.M_BlastWave_mobile","0","9","9","1","8.979108","0","15"
"/Game/InfinityBladeIceLands/Environments/Ice/EX_EnvAssets/Materials/M_EX_EnvAssets_Livables1.M_EX_EnvAssets_Livables1","0","23","2","1","25.345592","0","131"
"/Game/InfinityBladeEffects/Environments/Breakables/Materials/M_Breakables_Fort_Wall_Destroyed.M_Breakables_Fort_Wall_Destroyed","0","26","1","1","27.554146","0","109"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Materials/M_Greystone_legs.M_Greystone_legs","0","48","4","1","120.744614","48","1414"
"/Game/ParagonGideon/FX/Materials/Heroes/Gideon/M_Gideon_SelectScreenFX_BlackHole.M_Gideon_SelectScreenFX_BlackHole","0","21","1","1","15.679111","0","242"
"/Game/InfinityBladeIceLands/Environments/Ice/EX_EnvAssets/Materials/M_Env_Ice_Deco2_Flags.M_Env_Ice_Deco2_Flags","0","65","5","1","59.493233","0","1812"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_SnowSubUV_2_3_MeshEmit.M_SnowSubUV_2_3_MeshEmit","0","9","2","1","7.537251","0","48"
"/Game/ParagonGideon/FX/Materials/Heroes/Gideon/Skins/Undertow/M_Star_Runes_Small_Undertow.M_Star_Runes_Small_Undertow","0","28","4","1","19.497372","0","209"
"/Game/ParagonGreystone/FX/Materials/Heroes/Greystone/Abilities/M_Greystone_WhirlingBase_01.M_Greystone_WhirlingBase_01","0","10","1","1","8.141374","0","35"
"/Game/InfinityBladeIceLands/Environments/Ice/EX_EnvAssets/Materials/Ma_Env_Ice_Deco2_Flags.Ma_Env_Ice_Deco2_Flags","0","28","4","1","23.776419","0","151"
"/Game/InfinityBladeEffects/Environments/Breakables/Materials/M_Breakables_Fort_Wall_Destroyed_Trim.M_Breakables_Fort_Wall_Destroyed_Trim","0","26","1","1","25.747080","0","228"
"/Game/InfinityBladeIceLands/Environments/Ice/EX_EnvAssets/Materials/M_EX_EnvAssets_Rocks.M_EX_EnvAssets_Rocks","0","46","1","1","48.144184","0","871"
"/Game/InfinityBladeWeapons/Weapons/Blunt/Blunt_IceElemental/M_Blunt_IceElemental.M_Blunt_IceElemental","0","26","1","1","27.590593","0","312"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Materials/M_Kwang_Head.M_Kwang_Head","0","61","5","1","133.919312","61","2581"
"/Game/ParagonAurora/Characters/Heroes/Aurora/Skins/GlacialEmpress/Materials/M_GlacialEmpress_Accessories_Crown.M_GlacialEmpress_Accessories_Crown","0","52","5","1","201.221329","104","3332"
"/Game/InfinityBladeIceLands/Environments/Ice/EX_EnvAssets/Materials/M_EnvAssets_Assets1.M_EnvAssets_Assets1","0","23","5","1","25.057501","0","129"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Snow.M_Snow","0","9","5","1","8.028260","0","39"
"/Game/InfinityBladeAdversaries/Enemy/Enemy_Great_Spider/Materials/CharM_Greater_Spider.CharM_Greater_Spider","0","26","4","1","27.686981","0","138"
"/Game/ParagonGideon/FX/Materials/Heroes/Gideon/M_Explosion_Smoke_Spears.M_Explosion_Smoke_Spears","0","15","4","1","14.073404","0","77"
"/Game/ParagonGideon/FX/Materials/Heroes/Gideon/M_Meteor_Smoke_Surround.M_Meteor_Smoke_Surround","0","14","5","1","9.238710","0","71"
"/Game/InfinityBladeIceLands/Environments/Ice/EX_EnvAssets/Materials/M_EX_EnvAssets_PLants.M_EX_EnvAssets_PLants","0","28","5","1","22.959341","0","153"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Skins/WhiteTiger/Materials/M_Greystone_Cloth_WhiteTiger.M_Greystone_Cloth_WhiteTiger","0","48","4","1","121.291809","48","1216"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/Beakable_Master_MeshEmit.Beakable_Master_MeshEmit","0","59","2","1","62.101730","0","1489"
"/Game/ParagonSparrow/FX/Materials/Proto/BASIC_MATERIALS/M_Proto_Basic_1Texture.M_Proto_Basic_1Texture","0","25","1","1","21.970425","0","307"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_GlowNoise_Radial_01_Trans.M_GlowNoise_Radial_01_Trans","0","9","1","1","8.374825","0","53"
"/Game/InfinityBladeIceLands/Environments/Ice/EX_EnvAssets/Materials/M_SnowRocks.M_SnowRocks","0","14","5","1","15.450028","0","104"
"/Game/ParagonGideon/Characters/Heroes/Gideon/Skins/Inquisitor/Materials/M_Gideon_Head_Inquisitor.M_Gideon_Head_Inquisitor","0","48","3","1","104.403336","48","1615"
"/Game/DATA/Meshes/OldMan/????????_005.????????_005","0","26","3","1","28.867321","0","82"
"/Game/ParagonGreystone/FX/Materials/Heroes/Greystone/Abilities/M_Greystone_Ultimate_PlasmaBeam_Yelo.M_Greystone_Ultimate_PlasmaBeam_Yelo","0","6","2","1","5.733107","0","17"
"/Game/InfinityBladeEffects/Enemy/Enemy_Chicken/Materials/M_Survival_CA_Chicken_02.M_Survival_CA_Chicken_02","0","38","1","1","38.901196","0","602"
"/Game/ParagonGreystone/FX/Materials/Heroes/Greystone/Abilities/M_SpiralGroundCut_Foil.M_SpiralGroundCut_Foil","0","10","2","1","7.571527","0","62"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Glyph_Add_Inner_mobile.M_Glyph_Add_Inner_mobile","0","9","1","1","7.966336","0","53"
"/Game/ParagonGideon/FX/Materials/Heroes/Gideon/Skins/Undertow/M_Undertow_Anchor_Rope.M_Undertow_Anchor_Rope","0","52","2","1","54.458317","0","1380"
"/Game/InfinityBladeIceLands/Environments/Ice/EXO_RockyRuins/Materials/M_Stone_MedDamagedSnow.M_Stone_MedDamagedSnow","0","23","6","1","24.188637","0","166"
"/Game/ParagonGideon/FX/Materials/Heroes/Gideon/Skins/Undertow/M_Gideon_OuterRing_Translucent_Undertow2.M_Gideon_OuterRing_Translucent_Undertow2","0","15","3","1","14.152767","0","129"
"/Game/ParagonGreystone/FX/Materials/Heroes/Greystone/Skins/Novaborn/M_Greystone_Novaborn_Shine.M_Greystone_Novaborn_Shine","0","6","3","1","5.591613","0","21"
"/Game/ParagonGreystone/FX/Materials/Heroes/Greystone/Skins/Novaborn/M_Greystone_Novaborn_Constellations_Lines.M_Greystone_Novaborn_Constellations_Lines","0","10","4","1","8.272986","0","50"
"/Game/InfinityBladeIceLands/Environments/Ice/EXO_RockyRuins/Materials/M_Stone_BrokenSection.M_Stone_BrokenSection","0","23","2","1","26.593899","0","125"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier1/Kwang_rosewood/Materials/M_Kwang_WaistArmsFlesh_rosewood.M_Kwang_WaistArmsFlesh_rosewood","0","83","3","1","131.634949","83","3148"
"/Game/ParagonFX/FX/Materials/Aurora/FX/M_Aurora_Trail_Mesh.M_Aurora_Trail_Mesh","0","40","6","1","36.210991","0","466"
"/Game/InfinityBladeAdversaries/Enemy/Enemy_Forge_King/Materials/M_Enemy_Forge_King.M_Enemy_Forge_King","0","30","1","1","31.787378","0","252"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Glyph/M_IB_Debris_Boxes_Trans.M_IB_Debris_Boxes_Trans","0","6","1","1","5.587993","0","14"
"/Game/ParagonKwang/Characters/Heroes/Kwang/Skins/Tier2/Kwang_Manban/Materials/M_TwinBlast_Eyelash_Bust.M_TwinBlast_Eyelash_Bust","0","67","2","1","173.586136","67","2871"
"/Game/DATA/Meshes/BulletHeavenMagicItems/CrossSnake/Cross.Cross","0","14","4","1","15.315853","0","72"
"/Game/MyAssests/Materials/textures/M_FireScorchMark.M_FireScorchMark","0","23","5","1","23.849537","0","181"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Glyph/M_IB_AnimGrid_Trans.M_IB_AnimGrid_Trans","0","54","3","1","54.943848","0","1068"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Glyph/M_IB_AnimGrid_Masked_Trans.M_IB_AnimGrid_Masked_Trans","0","54","16","1","54.793335","0","726"
"/Game/ParagonGreystone/FX/Materials/Heroes/M_Elec_Burst.M_Elec_Burst","0","9","2","1","8.765944","0","51"
"/Game/ParagonGreystone/FX/Materials/Heroes/Greystone/Abilities/M_Greystone_SpinningSword_Glow_01.M_Greystone_SpinningSword_Glow_01","0","10","4","1","8.367486","0","40"
"/Game/InfinityBladeAdversaries/Enemy/Enemy_Creature_Spider/Materials/CharM_Creature_Spider_Fire.CharM_Creature_Spider_Fire","0","26","2","1","29.214157","0","142"
"/Game/ParagonGideon/FX/Materials/Flares/M_Lensflare_012.M_Lensflare_012","0","9","4","1","8.362183","0","23"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Glyph/M_IB_AnimGrid_Trans_MeshMat.M_IB_AnimGrid_Trans_MeshMat","0","54","6","1","56.900154","0","412"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Gradient/M_Impact_IB_SubUV.M_Impact_IB_SubUV","0","9","3","1","8.706224","0","26"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Glyph/M_IB_AnimGrid_2_Trans.M_IB_AnimGrid_2_Trans","0","54","1","1","56.051075","0","1336"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Portal_Add.M_Portal_Add","0","9","1","1","8.755310","0","42"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Heal_Add_2Sided.M_Heal_Add_2Sided","0","5","5","1","4.246271","0","8"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Glowing_Eyes.M_Glowing_Eyes","0","5","1","1","4.519598","0","15"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Fire/M_FlickerGlow_Forge.M_FlickerGlow_Forge","0","6","2","1","5.731428","0","15"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Tornado_Fire_Trans_02.M_Tornado_Fire_Trans_02","0","15","2","1","11.842079","0","132"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_LeachBeam_Trans.M_LeachBeam_Trans","0","6","1","1","5.624603","0","26"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_CombatArea_Base.M_CombatArea_Base","0","9","1","1","7.981402","0","53"
"/Game/ParagonGideon/FX/Materials/Heroes/Gideon/M_Gideon_SelectScreenFX_SphereMesh.M_Gideon_SelectScreenFX_SphereMesh","0","18","1","1","12.830678","0","124"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Impact_SubUV.M_Impact_SubUV","0","9","5","1","8.566854","0","33"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Trails/M_IB_SwipeTrail.M_IB_SwipeTrail","0","15","5","1","11.339640","0","75"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Trans_Tile_2sided_Master.M_Fire_Trans_Tile_2sided_Master","0","20","5","1","15.049806","0","101"
"/Game/InfinityBladeEffects/Effects/Masters/M_Trans_Sprite_Master.M_Trans_Sprite_Master","0","15","3","1","14.181566","0","39"
"/Game/InfinityBladeAdversaries/Enemy/Enemy_Troll/Materials/CharM_Troll_Poison.CharM_Troll_Poison","0","35","5","1","39.010750","0","301"
"/Game/InfinityBladeEffects/Effects/Masters/M_Trans_Sprite_Master_DepthFade.M_Trans_Sprite_Master_DepthFade","0","12","4","1","11.998251","0","46"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Flare_Add_04_mobile.M_Flare_Add_04_mobile","0","9","1","1","8.181327","0","41"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_JaggedRockFire_MeshEmit_Master.M_JaggedRockFire_MeshEmit_Master","0","35","5","1","33.668129","0","422"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Smoke_Add_2_mobile.M_Smoke_Add_2_mobile","0","9","1","1","7.396947","0","38"
"/Game/ParagonGreystone/FX/Materials/Heroes/M_BombFlames.M_BombFlames","0","14","3","1","9.821070","0","103"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_LevelRing_00.M_LevelRing_00","0","20","8","1","14.110843","0","117"
"/Game/ParagonGideon/FX/Materials/Heroes/Gideon/M_PortalWind.M_PortalWind","0","18","3","1","12.241052","0","64"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Spark_Add_01_mobile.M_Spark_Add_01_mobile","0","9","3","1","8.236678","0","24"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_IceBlastFog.M_IceBlastFog","0","10","3","1","8.197392","0","59"
"/Game/ParagonGideon/Characters/Heroes/Gideon/Skins/Undertow/Materials/M_Undertow_Wheel_Demo.M_Undertow_Wheel_Demo","0","104","13","2","396.489380","208","5758"
"/Game/InfinityBladeIceLands/Environments/Ice/EXO_MountainSide/Materials/M_SoftSnow.M_SoftSnow","0","23","2","1","24.903538","0","280"
"/Game/InfinityBladeIceLands/Environments/Ice/EXO_MountainSide/Materials/M_IceMountain_FloorRuins_Snow.M_IceMountain_FloorRuins_Snow","0","14","2","1","15.110793","0","81"
"/Game/InfinityBladeAdversaries/Enemy/Enemy_Clot_Worm/Materials/M_Clot_Worm.M_Clot_Worm","0","26","2","1","29.357479","0","370"
"/Game/ParagonKwang/FX/Materials/Shockwave/M_Kwang_Absorb_Mesh.M_Kwang_Absorb_Mesh","0","14","1","1","11.098742","0","118"
"/Game/InfinityBladeIceLands/Environments/Ice/EXO_MountainSide/Materials/M_MountainSide.M_MountainSide","0","14","1","1","14.650315","0","42"
"/Game/ParagonGideon/FX/Materials/Heroes/Gideon/Skins/Undertow/M_BlackHole_OuterSmoke_Undertow.M_BlackHole_OuterSmoke_Undertow","0","36","2","1","30.359154","0","665"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Ice_Mesh03.M_Ice_Mesh03","0","14","1","1","14.636803","0","115"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_FireBeam_Trans.M_FireBeam_Trans","0","6","3","1","5.492253","0","21"
"/Game/ParagonRampage/FX/Materials/Water/M_Footfall_Ripple.M_Footfall_Ripple","0","25","7","1","20.849409","0","209"
"/Game/InfinityBladeIceLands/Environments/Ice/EXO_MountainSide/Materials/M_IceMountain_CliffSide_SnowBlend.M_IceMountain_CliffSide_SnowBlend","0","23","3","1","25.857561","0","263"
